version	flags	bench	param	threads	speedup
2009-07-07 15:05		langford	80	2	1.27107529139977
2009-07-07 15:05		langford	80	4	1.82269855969402
2009-07-07 15:05		langford	80	8	2.70623546771597
2009-07-07 15:05		langford	80	16	3.27833976572551
2009-07-07 15:05		langford	100	1	1.0
2009-07-07 15:05		langford	100	2	2.09848217001998
2009-07-07 15:05		langford	100	4	3.37293007519791
2009-07-07 15:05		langford	100	8	3.89993429296171
2009-07-07 15:05		langford	100	16	4.89784775996239
2009-07-07 15:05		langford	120	1	1.0
2009-07-07 15:05		langford	120	2	1.49855321746126
2009-07-07 15:05		langford	120	4	2.46744626909988
2009-07-07 15:05		langford	120	8	2.88470493991989
2009-07-07 15:05		langford	120	16	4.43715088387987
2009-07-07 15:05		langford	140	1	1.0
2009-07-07 15:05		langford	140	2	1.80792697334222
2009-07-07 15:05		langford	140	4	2.0132463690156
2009-07-07 15:05		langford	140	8	2.98187431530724
2009-07-07 15:05		langford	140	16	4.563844099383
2009-07-07 15:05		langford	160	1	1.0
2009-07-07 15:05		langford	160	2	1.78693564898161
2009-07-07 15:05		langford	160	4	2.52603398677156
2009-07-07 15:05		langford	160	8	3.15890597309238
2009-07-07 15:05		langford	160	16	4.36006511403569
2009-07-08 15:26		magic-square	30	1	1.0
2009-07-08 15:26		magic-square	30	2	2.22800738770912
2009-07-08 15:26		magic-square	30	4	3.33596484182263
2009-07-08 15:26		magic-square	30	8	4.48284582054801
2009-07-08 15:26		magic-square	30	16	9.03521148646549
2009-07-08 15:26		magic-square	40	1	1.0
2009-07-08 15:26		magic-square	40	2	2.32728746297021
2009-07-08 15:26		magic-square	40	4	3.73093092196145
2009-07-08 15:26		magic-square	40	8	6.11065588807221
2009-07-08 15:26		magic-square	40	16	8.8014585425144
2009-07-08 15:26		magic-square	50	1	1.0
2009-07-08 15:26		magic-square	50	2	1.63756652122374
2009-07-08 15:26		magic-square	50	4	2.36464659340259
2009-07-08 15:26		magic-square	50	8	4.45898754388826
2009-07-08 15:26		magic-square	50	16	6.43686721606047
2009-07-08 15:26		magic-square	60	1	1.0
2009-07-08 15:26		magic-square	60	2	4.37750002698356
2009-07-08 15:26		magic-square	60	4	6.98011746229804
2009-07-08 15:26		magic-square	60	8	10.0761729667954
2009-07-08 15:26		magic-square	60	16	12.2578997476312
2009-07-08 15:26		magic-square	70	1	1.0
2009-07-08 15:26		magic-square	70	2	1.74823490398789
2009-07-08 15:26		magic-square	70	4	3.36508225985768
2009-07-08 15:26		magic-square	70	8	4.02669083950244
2009-07-08 15:26		magic-square	70	16	7.2193580425263
2009-07-08 15:26		magic-square	80	1	1.0
2009-07-08 15:26		magic-square	80	2	2.65637081119506
2009-07-08 15:26		magic-square	80	4	4.22582740363147
2009-07-08 15:26		magic-square	80	8	5.74501432924546
2009-07-08 15:26		magic-square	80	16	8.35326822110645
2009-07-08 15:26		magic-square	90	1	1.0
2009-07-08 15:26		magic-square	90	2	1.64692139530892
2009-07-08 15:26		magic-square	90	4	2.48842720553611
2009-07-08 15:26		magic-square	90	8	5.16272871114698
2009-07-08 15:26		magic-square	90	16	7.45429316160687
2009-07-08 15:26		magic-square	100	1	1.0
2009-07-08 15:26		magic-square	100	2	8.77438102729124
2009-07-08 15:26		magic-square	100	4	13.8725902748954
2009-07-08 15:26		magic-square	100	8	20.1736639404963
2009-07-08 15:26		magic-square	100	16	36.3770119176689
2009-07-07 15:05		partit	1200	1	1.0
2009-07-07 15:05		partit	1200	2	1.43403693931398
2009-07-07 15:05		partit	1200	4	3.69010669253152
2009-07-07 15:05		partit	1200	8	8.55905511811024
2009-07-07 15:05		partit	1200	16	9.55904522613065
2009-07-07 15:05		partit	1400	1	1.0
2009-07-07 15:05		partit	1400	2	1.8060103626943
2009-07-07 15:05		partit	1400	4	3.33741861355802
2009-07-07 15:05		partit	1400	8	6.37454279444038
2009-07-07 15:05		partit	1400	16	11.526455026455
2009-07-07 15:05		partit	1600	1	1.0
2009-07-07 15:05		partit	1600	2	1.18377418081326
2009-07-07 15:05		partit	1600	4	1.76642120765832
2009-07-07 15:05		partit	1600	8	4.78993610223642
2009-07-07 15:05		partit	1600	16	6.99766627771295
2009-07-07 15:05		partit	1800	1	1.0
2009-07-07 15:05		partit	1800	2	1.75846387064174
2009-07-07 15:05		partit	1800	4	3.72458080627899
2009-07-07 15:05		partit	1800	8	7.60378732702112
2009-07-07 15:05		partit	1800	16	9.58677685950413
2009-07-07 15:05		partit	2000	1	1.0
2009-07-07 15:05		partit	2000	2	1.21974847042828
2009-07-07 15:05		partit	2000	4	3.04755838641189
2009-07-07 15:05		partit	2000	8	4.24423418095801
2009-07-07 15:05		partit	2000	16	7.05009823182711
2009-07-07 15:05		partit-nr	1200	1	1.0
2009-07-07 15:05		partit-nr	1200	2	1.76503805548736
2009-07-07 15:05		partit-nr	1200	4	3.57483838886126
2009-07-07 15:05		partit-nr	1200	8	6.58936755270394
2009-07-07 15:05		partit-nr	1200	16	8.47759433962264
2009-07-07 15:05		partit-nr	1400	1	1.0
2009-07-07 15:05		partit-nr	1400	2	2.63411078717201
2009-07-07 15:05		partit-nr	1400	4	4.47720515361744
2009-07-07 15:05		partit-nr	1400	8	5.74745547073791
2009-07-07 15:05		partit-nr	1400	16	11.6430412371134
2009-07-07 15:05		partit-nr	1600	1	1.0
2009-07-07 15:05		partit-nr	1600	2	2.91489361702128
2009-07-07 15:05		partit-nr	1600	4	2.99479528105482
2009-07-07 15:05		partit-nr	1600	8	8.07390084190832
2009-07-07 15:05		partit-nr	1600	16	7.69937555753791
2009-07-07 15:05		partit-nr	1800	1	1.0
2009-07-07 15:05		partit-nr	1800	2	2.12022194821208
2009-07-07 15:05		partit-nr	1800	4	3.14351005484461
2009-07-07 15:05		partit-nr	1800	8	7.39569892473118
2009-07-07 15:05		partit-nr	1800	16	10.6580578512397
2009-07-07 15:05		partit-nr	2000	1	1.0
2009-07-07 15:05		partit-nr	2000	2	1.8522149600581
2009-07-07 15:05		partit-nr	2000	4	3.43155062226707
2009-07-07 15:05		partit-nr	2000	8	6.82408026755853
2009-07-07 15:05		partit-nr	2000	16	11.3481646273637
2009-07-07 15:05		perfect-square	1	1	1.0
