version	flags	bench	param	threads	speedup
2009-07-07 15:05		partit	1200	16	9.04624715693707
2009-07-07 15:05		partit	1400	1	1.0
2009-07-07 15:05		partit	1400	2	1.80201667636223
2009-07-07 15:05		partit	1400	4	3.31537638244738
2009-07-07 15:05		partit	1400	8	6.26212938005391
2009-07-07 15:05		partit	1400	16	11.0302670623145
2009-07-07 15:05		partit	1600	1	1.0
2009-07-07 15:05		partit	1600	2	1.18270591565242
2009-07-07 15:05		partit	1600	4	1.76122233930453
2009-07-07 15:05		partit	1600	8	4.71880293619424
2009-07-07 15:05		partit	1600	16	6.76954232482787
2009-07-07 15:05		partit	1800	1	1.0
2009-07-07 15:05		partit	1800	2	1.75649598777226
2009-07-07 15:05		partit	1800	4	3.70481563570421
2009-07-07 15:05		partit	1800	8	7.48808796579108
2009-07-07 15:05		partit	1800	16	9.35249237029502
2009-07-07 15:05		partit	2000	1	1.0
2009-07-07 15:05		partit	2000	2	1.21898665001171
2009-07-07 15:05		partit	2000	4	3.03096185577016
2009-07-07 15:05		partit	2000	8	4.2052248855373
2009-07-07 15:05		partit	2000	16	6.89816655621825
2009-07-07 15:05		partit-nr	1200	1	1.0
2009-07-07 15:05		partit-nr	1200	2	1.7631538103368
2009-07-07 15:05		partit-nr	1200	4	3.55444305381727
2009-07-07 15:05		partit-nr	1200	8	6.48031945236737
2009-07-07 15:05		partit-nr	1200	16	8.11428571428572
2009-07-07 15:05		partit-nr	1400	1	1.0
2009-07-07 15:05		partit-nr	1400	2	2.62996072057429
2009-07-07 15:05		partit-nr	1400	4	4.45957740009187
2009-07-07 15:05		partit-nr	1400	8	5.69246555262386
2009-07-07 15:05		partit-nr	1400	16	11.2236994219653
2009-07-07 15:05		partit-nr	1600	1	1.0
2009-07-07 15:05		partit-nr	1600	2	2.91127674921856
2009-07-07 15:05		partit-nr	1600	4	2.98852276934469
2009-07-07 15:05		partit-nr	1600	8	7.97365821534409
2009-07-07 15:05		partit-nr	1600	16	7.54157583307381
2009-07-07 15:05		partit-nr	1800	1	1.0
2009-07-07 15:05		partit-nr	1800	2	2.11917847844952
2009-07-07 15:05		partit-nr	1800	4	3.1390864684206
2009-07-07 15:05		partit-nr	1800	8	7.34509725285743
2009-07-07 15:05		partit-nr	1800	16	10.4537671232877
2009-07-07 15:05		partit-nr	2000	1	1.0
2009-07-07 15:05		partit-nr	2000	2	1.85161103288329
2009-07-07 15:05		partit-nr	2000	4	3.42623955858687
2009-07-07 15:05		partit-nr	2000	8	6.78952164009112
2009-07-07 15:05		partit-nr	2000	16	11.1577239830297
2009-07-07 15:05		perfect-square	1	1	1.0
2009-07-07 15:05		perfect-square	1	2	2.18548233953665
2009-07-07 15:05		perfect-square	1	4	4.59476993711947
2009-07-07 15:05		perfect-square	1	8	8.46542846634792
2009-07-07 15:05		perfect-square	1	16	13.8118811881188
2009-07-07 15:05		perfect-square	2	1	1.0
2009-07-07 15:05		perfect-square	2	2	1.62167857495637
2009-07-07 15:05		perfect-square	2	4	4.35839122162736
2009-07-07 15:05		perfect-square	2	8	6.66423110750288
2009-07-07 15:05		perfect-square	2	16	14.9090358710459
2009-07-07 15:05		perfect-square	3	1	1.0
2009-07-07 15:05		perfect-square	3	2	1.59580704325468
2009-07-07 15:05		perfect-square	3	4	3.23364037271499
2009-07-07 15:05		perfect-square	3	8	7.88513572109964
2009-07-07 15:05		perfect-square	3	16	17.2907673290862
2009-07-07 15:05		perfect-square	4	1	1.0
2009-07-07 15:05		perfect-square	4	2	1.71205159670101
2009-07-07 15:05		perfect-square	4	4	2.00474519632414
2009-07-07 15:05		perfect-square	4	8	4.38175001217315
2009-07-07 15:05		perfect-square	4	16	9.36935811338435
2009-07-07 15:05		queens	1000	1	1.0
2009-07-07 15:05		queens	1000	2	1.0
2009-07-07 15:05		queens	1000	4	1.0
2009-07-07 15:05		queens	1000	8	0.75
2009-07-07 15:05		queens	1000	16	0.714285714285715
2009-07-07 15:05		queens	2000	1	1.0
2009-07-07 15:05		queens	2000	2	1.00606060606061
2009-07-07 15:05		queens	2000	4	0.991044776119403
2009-07-07 15:05		queens	2000	8	0.927374301675977
2009-07-07 15:05		queens	2000	16	0.904632152588556
2009-07-07 15:05		queens	4000	1	1.0
2009-07-07 15:05		queens	4000	2	1.0102766798419
2009-07-07 15:05		queens	4000	4	1.01348136399683
2009-07-07 15:05		queens	4000	8	1.00629921259843
2009-07-07 15:05		queens	4000	16	0.992236024844721
2009-07-07 15:05		queens	5000	1	1.0
2009-07-07 15:05		queens	5000	2	1.01223241590214
2009-07-07 15:05		queens	5000	4	1.0112016293279
2009-07-07 15:05		queens	5000	8	1.0112016293279
2009-07-07 15:05		queens	5000	16	1.00201816347124
2009-07-07 15:05		queens	6000	1	1.0
2009-07-07 15:05		queens	6000	2	1.00821428571429
2009-07-07 15:05		queens	6000	4	1.00821428571429
2009-07-07 15:05		queens	6000	8	1.00821428571429
2009-07-07 15:05		queens	6000	16	1.00106382978723
