version	flags	bench	param	threads	avg	min	max	var
2009-07-07 15:05	-I	partit	1200	8	0.711333333333334	0.12	1.72	0.177191555555556
2009-07-07 15:05	-I	partit	1200	16	0.413	0.1	0.78	0.031741
2009-07-07 15:05	-I	partit	1400	4	2.00533333333333	0.28	5.7	2.38048488888889
2009-07-07 15:05	-I	partit	1400	8	1.00866666666667	0.29	3.1	0.493051555555556
2009-07-07 15:05	-I	partit	1400	16	0.693666666666667	0.23	1.35	0.0948165555555556
2009-07-07 15:05	-I	partit	1600	4	2.25833333333333	0.71	4.86	1.54386055555556
2009-07-07 15:05	-I	partit	1600	8	1.30333333333333	0.38	4.25	0.732828888888889
2009-07-07 15:05	-I	partit	1600	16	0.747666666666667	0.16	1.42	0.109524555555556
2009-07-07 15:05	-I	partit	1800	4	2.87866666666667	0.57	11.23	6.30401822222222
2009-07-07 15:05	-I	partit	1800	8	2.09033333333333	0.47	8.67	2.89315655555556
2009-07-07 15:05	-I	partit	1800	16	1.20833333333333	0.37	3.82	0.480747222222222
2009-07-07 15:05	-I	partit	2000	4	4.292	0.53	10.52	9.275356
2009-07-07 15:05	-I	partit	2000	8	2.27933333333333	0.45	6.06	2.17373955555556
2009-07-07 15:05	-I	partit	2000	16	1.74166666666667	0.46	4.09	0.703247222222222
2009-07-07 15:05	-I	partit-nr	1200	4	1.26933333333333	0.23	3.95	1.12739288888889
2009-07-07 15:05	-I	partit-nr	1200	8	0.515	0.15	1.21	0.0805516666666666
2009-07-07 15:05	-I	partit-nr	1200	16	0.49	0.13	1.16	0.0670666666666667
2009-07-07 15:05	-I	partit-nr	1400	4	1.42466666666667	0.43	5.85	1.40132488888889
2009-07-07 15:05	-I	partit-nr	1400	8	0.870333333333333	0.25	2.09	0.242209888888889
2009-07-07 15:05	-I	partit-nr	1400	16	0.661666666666667	0.23	2.14	0.158180555555556
2009-07-07 15:05	-I	partit-nr	1600	4	1.78633333333333	0.09	5.11	1.58118988888889
2009-07-07 15:05	-I	partit-nr	1600	8	1.44366666666667	0.18	4.89	1.02540322222222
